全体通し番号,教科,教科での番号,試験の回数,試験の番号,大項目,中項目,問題,選択肢1,選択肢2,選択肢3,選択肢4,答え,解説
773,リハビリテーション医学,55,第28回,問題83,6 脳卒中のリハビリテーション,C. 回復期リハビリテーション,脳卒中片麻痺患者の動作について正しいのはどれか。,1. 衣服を着るときは健側から行う。,2. ベッドでの起き上がりは患側を上にする。,3. 歩行時には杖を健側で持つ。,4. 階段は患側から上がる。,3,"【解説】1：衣服を着るときは患側から行う。2：ベッドの起き上がりは患側を上にする。3は正しい。4：階段は健側から上がる。〈参考〉脳卒中片麻痺の後に、肩関節と主に手に起こる反射性交感神経ジストロフィー（RSD）を肩手症候群という。肩の有痛性運動制限と手の腫脹（動脈拡張、血流量の増加）が特徴である。星状神経ブロックが有効である。"
774,リハビリテーション医学,56,第29回,問題76,6 脳卒中のリハビリテーション,C. 回復期リハビリテーション,脳血管障害における摂食嚥下障害について正しいのはどれか。,1. 意識障害があっても経口摂取は継続する。,2. 時間経過で回復することはない。,3. 口腔ケアは誤嚥性肺炎予防に有効である。,4. むせなければ誤嚥は否定できる。,3,【解説】3：口腔ケアは口腔からの感染の機会を減らし、誤嚥性肺炎予防に有効である。1：意識障害があるのに経口摂取を行うと、誤嚥性肺炎の危険がある。2：時間経過で回復することはある。4：不顕性の誤嚥もある。
775,リハビリテーション医学,57,第33回,問題74,6 脳卒中のリハビリテーション,C. 回復期リハビリテーション,摂食嚥下機能について正しいのはどれか。,1. 先行期では食物を認識する。,2. 口腔期では食物を咀嚼し食塊を形成する。,3. 咽頭期では食塊が咽頭へ送り込まれる。,4. 食道期では食塊が食道へ送り込まれる。,1,【解説】摂食①先行期：食物を認識する。②準備期：食物を咀嚼し食塊を形成する。③口腔期：食塊が後方の咽頭へ送り込まれる。嚥下④咽頭期：食塊が咽頭から食道へ送り込まれる。⑤食道期：食塊が食道から胃へ送り込まれる。
776,リハビリテーション医学,58,第32回,問題76,6 脳卒中のリハビリテーション,C. 回復期リハビリテーション,痙縮が出現するのはどれか。,1. ギラン・バレー症候群,2. 被殻出血,3. 腕神経叢麻痺,4. 多発性筋炎,2,【解説】痙縮は損傷高位以下の脊髄前角細胞の活動性亢進と麻痺筋の求心性刺激増強により筋肉が過緊張する。脳卒中（被殻出血）の後遺症として出現することが多い。ギラン・バレー症候群では四肢の筋力低下や感覚障害を生じる。腕神経叢麻痺は上肢の感覚と運動の麻痺を生じる。多発性筋炎（自己免疫疾患）は筋肉の炎症により痛みや筋力低下を生じる。
777,リハビリテーション医学,59,第34回,問題71,6 脳卒中のリハビリテーション,C. 回復期リハビリテーション,痙縮について正しいのはどれか。,1. パーキンソン病に特有の症状である。,2. 歯車現象を生じる。,3. 上位運動ニューロン障害によって生じる。,4. 関節可動域の拡大が特徴である。,3,【解説】痙縮は上位ニューロン障害によって生じる。パーキンソン病に特有の症状は固縮と歯車現象である。歯車現象は筋肉が硬くこわばる筋強剛の症状である。関節可動域は縮小する。
778,リハビリテーション医学,60,第30回,問題76,6 脳卒中のリハビリテーション,D. 生活期（維持期）リハビリテーション,脳卒中片麻痺患者の生活期に最も多く使用されている装具はどれか。,1. 長下肢装具,2. 短下肢装具,3. 膝関節装具,4. 体幹装具,2,【解説】脳卒中片麻痺患者は尖足（下垂足）を呈することが多く、短下肢装具が生活期に最も多く使用されている。
779,リハビリテーション医学,61,第30回,問題77,7 脊髄損傷のリハビリテーション,A. 脊髄損傷による障害,脊髄損傷患者に生じる自律神経過反射について正しいのはどれか。,1. 腹髄損傷患者にみられる。,2. 頻脈を生じる。,3. 便秘が原因となる。,4. 血圧上昇にはまず降圧薬を投与する。,3,【解説】自律神経過反射は頸髄損傷や上位胸髄傷にみられる。異常な発汗や頭痛、**血圧の上昇**、**徐脈**、顔面紅潮などが現れる。**膀胱の充満・過伸展**、**便秘**、褥瘡、妊娠などの刺激が引き金になりおこることが多い。原因への対処が重要である。
780,リハビリテーション医学,62,第33回,問題72,7 脊髄損傷のリハビリテーション,A. 脊髄損傷による障害,脊髄損傷患者に生じる自律神経過反射について正しいのはどれか。,1. 血圧上昇にはまず降圧薬を投与する。,2. 腹髄損傷患者にみられる。,3. 脳内出血を合併することはない。,4. 難治性便秘が誘因となる。,4,【解説】問題1解説参照。1：自律神経過反射を起こす原因の対処をまず行う。2：頸髄や上位胸髄損傷に見られる。3：血圧の上昇により脳内出血を合併する危険がある。4：便秘は誘因となる。
781,リハビリテーション医学,63,第31回,問題77,7 脊髄損傷のリハビリテーション,A. 脊髄損傷による障害,第5頸髄節残存の脊髄損傷患者に可能な動作はどれか。,1. 肩関節外転,2. 肘関節伸展,3. 手関節背屈,4. 手指屈曲,1,【解説】肩関節外転は第5頸髄神経、肘関節伸展は第7頸髄神経、手関節背屈は第6頸髄神経、手指屈曲は第8頸髄神経（表1参照）。
782,リハビリテーション医学,64,第29回,問題77,7 脊髄損傷のリハビリテーション,A. 脊髄損傷による障害,C6完全麻痺の脊髄損傷患者が目標とするADLとして正しいのはどれか。,1. 人工呼吸器からの離脱,2. 環境制御装置の利用,3. 移乗動作の自立,4. 坂道での車椅子駆動の自立,3,【解説】人工呼吸器からの離脱はC3損傷、環境制御装置の利用はC4損傷、坂道での車椅子駆動の練習はC8損傷、移乗動作の自立はC7損傷（C7まで残存、肘の伸展可能）が正しい。C6完全麻痺では肘の伸展、屈曲ともに不能で移乗動作の自立は現実的には困難であり、不適当問題と考える。
783,リハビリテーション医学,65,第27回,問題83,7 脊髄損傷のリハビリテーション,A. 脊髄損傷による障害,C7完全麻痺の脊髄損傷患者が目標とするADLとして正しいのはどれか。,1. 人工呼吸器からの離脱,2. BFOによる食事動作の自立,3. 車椅子駆動の自立,4. 歩行の獲得,3,【解説】C7完全麻痺では肘伸展が困難で、肘屈曲動作で3：車椅子駆動の自立を目標とする。2：BFO（Balanced Forearm Orthosis）は上肢を金属アームで支えて、その支点位置と傾斜角度を調節し、肩以下のわずかな筋力で机上の諸動作を可能とさせる装具で、第3頸髄〜第5頸髄損傷で上肢と前腕のコントロールを補助する目的で使用される。1：人工呼吸器からの離脱はC4完全麻痺、4：歩行の獲得は下位胸髄以下損傷におけるADL目標である。
784,リハビリテーション医学,66,第26回,問題84,7 脊髄損傷のリハビリテーション,A. 脊髄損傷による障害,脊髄損傷において、肘の伸展によるプッシュアップが可能となる脊髄残存高位はどれか。,1. C4,2. C5,3. C6,4. C7,4,【解説】肘の伸展には、4：第7頸髄節（C7）の残存が必要である。3：C6は肘の屈曲可能。2：C5は肩関節外転、1：C4では肩すくめまで可能である（表1参照）。
785,リハビリテーション医学,67,第28回,問題84,7 脊髄損傷のリハビリテーション,A. 脊髄損傷による障害,脊髄損傷の損傷レベルとkey muscle（主たる残存筋）の組合せで正しいのはどれか。,1. C5 ── 上腕三頭筋,2. C8 ── 深指屈筋,3. L3 ── 腸腰筋,4. L4 ── 下腿三頭筋,2,【解説】C5─三角筋（肩骨上）、C7─上腕三頭筋（肘伸展）、L4─大腿四頭筋（膝伸展）、L5─長𠀋趾伸筋（母趾背屈）、S1─下腿三頭筋（足関節底屈）。腸腰筋（大腰筋と腸骨筋）はL2〜4（表1参照）。
786,リハビリテーション医学,68,第32回,問題77,7 脊髄損傷のリハビリテーション,A. 脊髄損傷による障害,脊髄損傷で下肢に比べて上肢の障害が重度なのはどれか。,1. 横断型頸髄損傷,2. 中心性頸髄損傷,3. 前脊髄動脈症候群,4. ブラウン セカール症候群,2,【解説】横断型頸髄損傷では完全四肢麻痺を生じる。中心性頸髄損傷は高齢者の頸椎過伸展損傷で生じることが多く、脊髄灰白質中心の損傷で手指のしびれと運動障害が特徴。前脊髄動脈症候群は脊髄前角が損傷され、運動神経障害を生じる。ブラウン セカール症候群では脊髄半側麻痺を生じる。
787,リハビリテーション医学,69,第34回,問題80,7 脊髄損傷のリハビリテーション,A. 脊髄損傷による障害,高齢者の外傷性脊髄損傷の受傷原因として最も多いのはどれか。,1. スポーツ,2. 交通事故,3. 労働災害,4. 転倒・転落,4,【解説】高齢者の外傷性脊髄損傷は、転倒・転落が最も多い。若年者には、スポーツ、交通事故、労働災害が多い。
788,リハビリテーション医学,70,第27回,問題84,8 切断のリハビリテーション,A. 切断の評価,血管障害による下肢切断について正しいのはどれか。,1. 早期からの断端圧迫は禁忌である。,2. 非切断側の血流障害を評価する必要はない。,3. 切断直後に幻肢痛を生じる。,4. 糖尿病性足壊疽は原因となる。,4,【解説】下腿切断の原因は血管障害が最も多い。糖尿病性足壊疽は感染、血流状態によって切断部位は異なるが、下腿切断の原因になる。1：早期からの断端圧迫、2：健側の血流障害の評価は必要である。3：幻肢痛は、怪我や病気によって四肢を切断した患者の多くが体験する難治性の疼痛で、切断直後に生じるとは限らない。
789,リハビリテーション医学,71,第31回,問題78,8 切断のリハビリテーション,A. 切断の評価,幻肢について正しいのはどれか。,1. 幻肢痛は心理的な要因も関連している。,2. 幻肢痛は消炎鎮痛剤の投与で改善する。,3. 幻肢は時間経過とともにその範囲が広がる。,4. 幻肢の頻度は上肢切断に比べて下肢切断で高い。,1,【解説】幻肢は切断脈が残っていると感じる現象で、同部の痛みを幻肢痛という。幻肢は上肢切断が下肢切断に比べて多い。幻肢痛は切断後から発症し、義肢の装着とともに徐々に消失していく。薬物療法や**心理療法**を行う。消炎鎮痛剤は無効と言われている。
790,リハビリテーション医学,72,第34回,問題76,8 切断のリハビリテーション,A. 切断の評価,下肢切断後の幻肢痛で正しいのはどれか。,1. 小児では出現しにくい。,2. 断端創の治癒により消失する。,3. 鎮痛薬の効果が得られやすい。,4. 疼痛が軽減してから義足を使用する。,1,【解説】問題1、2を参照。下肢切断後の幻肢痛は小児では出現しにくい。難治性で断端創の治癒とは関係しない。早期からの義足使用が勧められる。
791,リハビリテーション医学,73,第32回,問題78,8 切断のリハビリテーション,A. 切断の評価,下肢切断で断端包帯を用いた管理の目的として正しいのはどれか。,1. 浮腫の予防,2. 創部痛の軽減,3. 患側の筋力強化,4. 創部感染の予防,1,【解説】断端包帯は浮腫を予防し、義足を装着しやすくする。
792,リハビリテーション医学,74,第30回,問題78,8 切断のリハビリテーション,B. 義肢作製とリハビリテーション,下腿義足のうち膝蓋靱帯で体重を支持し、懸垂をカフベルトで行うのはどれか。,1. 在来式,2. KBM式,3. PTB式,4. ライナー式,3,【解説】PTB式（patellar tendon weight bearing）は膝蓋靱帯で体重支持し膝カフで懸垂する。従来式は断端袋を使用し大腿コルセットを締めることで装着する。KBM式はソケットが大腿骨顆部を包み込むが膝蓋骨を露出しているのが特徴。ソケットを装着するときに断端にシリコーンなどで作られたライナーを装着するのがライナー式である。
793,リハビリテーション医学,75,第25回,問題86,9 小児のリハビリテーション,A. 脳性麻痺,脳性麻痺の定義について正しいのはどれか。,1. 進行性病変に基づく。,2. 永続的な運動障害である。,3. 脊髄病変も関与する。,4. 症状は生後4週以内に発現する。,2,【解説】脳性麻痺は、**受胎から新生児期**（生後4週未満）の間に生じた脳の**非進行性病変**に基づく、**永続的**であるが変化しうる運動・姿勢の異常である。脳性麻痺は**痙直型**、**アテトーゼ型**、**失調型**、**弛緩型**に分類される。脳の病変で、3：脊髄病変は関与しない。4：受胎から新生児期（生後4週未満）が生じる。
794,リハビリテーション医学,76,第29回,問題78,9 小児のリハビリテーション,A. 脳性麻痺,脳性麻痺について正しいのはどれか。,1. 自閉症を合併することが多い。,2. 原因に進行性の疾患が含まれる。,3. 生下時より骨変形をきたしている。,4. 麻痺が進行することはない。,4,【解説】問題1を参照。脳性麻痺は非進行性である。成長に伴って骨変形をきたす。
795,リハビリテーション医学,77,第30回,問題79,9 小児のリハビリテーション,A. 脳性麻痺,脳性麻痺について正しいのはどれか。,1. 脳の病変は進行性である。,2. 成長に応じた療育が重要である。,3. 病型ではアテトーゼ型が最も多い。,4. 出生時の一過性の運動障害も含まれる。,2,【解説】脳の病変は**非進行性**である。病型では**痙直型**が最も多い。**永続的**な運動障害である。成長に応じた療育が重要である。
796,リハビリテーション医学,78,第32回,問題79,9 小児のリハビリテーション,A. 脳性麻痺,脳性麻痺について正しいのはどれか。,1. 永続的な運動障害である。,2. 最も多い病型はアテトーゼ型である。,3. アテトーゼ型では精神発達遅滞を合併することが多い。,4. 受胎から生後1年間までに生じた脳病変の原因とする。,1,【解説】問題1を参照。脳性麻痺は受胎から新生児期（生後4週未満）に生じた、脳の非進行性病変である。痙直型が最も多い。
797,リハビリテーション医学,79,第33回,問題77,9 小児のリハビリテーション,A. 脳性麻痺,脳性麻痺の病型で最も多いのはどれか。,1. アテトーゼ型,2. 痙直型,3. 失調型,4. 混合型,2,【解説】問題3、4参照。脳性麻痺の病型で最も多いのは**痙直型**である。
798,リハビリテーション医学,80,第31回,問題79,9 小児のリハビリテーション,A. 脳性麻痺,痙直型脳性麻痺児の特徴的な下肢変形はどれか。,1. 股関節外転,2. 股関節伸展,3. 足関節底屈,4. 足関節背屈,3,【解説】痙直型脳性麻痺では股関節の屈曲、内転、膝関節の屈曲が著明で、足関節は尖足（底屈）になる。脳性麻痺では痙直型が最も多く、アテトーゼ型（不任意運動）、緊張型、非緊張型、失調型、混合型がある。
799,リハビリテーション医学,81,第27回,問題85,9 小児のリハビリテーション,A. 脳性麻痺,痙性麻痺がある脳性麻痺患者に対してよく行われる治療はどれか。,1. 向精神薬投与,2. 頸椎除圧固定術,3. ボツリヌス療法,4. 人工膝関節置換術,3,【解説】3：ボツリヌス療法は、筋肉の痙縮を取るために有効である。ボツリヌス毒素の働きは神経と筋肉の間の信号の伝達を妨げることで、筋肉の動きを抑えることにある。痙性麻痺がある脳性麻痺患者に対してよく行われる。2：頸椎除圧固定術は、頸椎の狭窄や不安定性など頸椎に原因のある痙性麻痺に適応がある。4：人工膝関節置換術は、変形性膝関節症など膝関節の変性が強い場合に適応がある。
800,リハビリテーション医学,82,第28回,問題86,9 小児のリハビリテーション,A. 脳性麻痺,脳性麻痺について正しいのはどれか。,1. 早期診断は容易である。,2. 診断が確定してから介入する。,3. 運動発達は自然に任せる。,4. 家族への保育指導を行う。,4,【解説】脳性麻痺の診断は、運動発達の遅れを手がかりにするが、他の脳・神経疾患との鑑別や、遅れが軽微な場合は正常発達の遅れとの鑑別が難しい。早期からのリハビリテーション介入が有用である。家族への指導も大切である。
801,リハビリテーション医学,83,第34回,問題72,9 小児のリハビリテーション,B. その他の小児疾患,二分脊椎について正しいのはどれか。,1. 先天的に発症する脊髄疾患である。,2. 水頭症を合併することはない。,3. 病変が高位になるほど障害は軽度となる。,4. 皮膚病変を合併することはない。,1,【解説】二分脊椎は先天的に発症する脊髄疾患である。二分脊椎は後正中線での脊椎・脊髄の融合不全の一つで、その部位より下方の両側の麻痺（対麻痺）が起こる。水頭症を合併することがあり、病変が高位になるほど障害は重度となる。皮膚病変を合併することがある。
802,リハビリテーション医学,84,第34回,問題81,10 呼吸器・循環器疾患のリハビリテーション,A. 慢性閉塞性肺疾患（COPD）,閉塞性換気障害を呈する疾患はどれか。,1. 高度肥満症,2. 気管支喘息,3. 間質性肺炎,4. 重症筋無力症,2,【解説】気管支喘息は閉塞性換気障害。高度肥満、間質性肺炎、重症筋無力症は拘束性換気障害。問題6参照。
803,リハビリテーション医学,85,第27回,問題81,10 呼吸器・循環器疾患のリハビリテーション,A. 慢性閉塞性肺疾患（COPD）,呼吸補助筋はどれか。,1. 三角筋,2. 大菱形筋,3. 頸板状筋,4. 胸鎖乳突筋,4,【解説】呼吸筋は、呼吸をするときに**胸郭**の拡大、収縮を行う筋肉のこと。正常安静呼吸では、吸気は主に**横隔膜**の収縮によって行われ、また**外肋間筋**も使用される。呼気は筋肉を用いず、伸展された肺の受動的反跳（膨らんだ肺が自然に元に戻ろうとする力）によって行われる。努力呼吸時には、吸気には4：**胸鎖乳突筋**、**前斜角筋**、**中斜角筋**、**後斜角筋**が、呼気には**内肋間筋**、**腹直筋**、**内腹斜筋**、**外腹斜筋**、**腹横筋**といった呼吸補助筋が補助的に用いられる。
804,リハビリテーション医学,86,第28回,問題87,10 呼吸器・循環器疾患のリハビリテーション,A. 慢性閉塞性肺疾患（COPD）,呼吸理学療法と目的の組合せで正しいのはどれか。,1. 腹式呼吸訓練 ── 一回換気量増大,2. 胸郭モビライゼーション ── 虚脱した気道の拡張,3. 体位ドレナージ ── 吸気機能強化,4. 口すぼめ呼吸 ── 咳嘔機能強化,1,【解説】1：腹式呼吸で一回換気量の増大を目指す。2：胸郭モビライゼーションは排痰訓練（呼気に合わせて徒手に胸郭を圧迫する）。3：体位ドレナージは排痰訓練（画像で痰が貯留している部位を高くして、痰を抹消から気管へ誘導する）。4：口すぼめ呼吸は呼気機能強化。
805,リハビリテーション医学,87,第29回,問題79,10 呼吸器・循環器疾患のリハビリテーション,A. 慢性閉塞性肺疾患（COPD）,COPDの呼吸筋トレーニングはどれか。,1. 水の入ったビンを吹く。,2. リラクゼーションを行う。,3. スクイージングを行う。,4. エルゴメータで訓練を行う。,1,【解説】COPDの呼吸筋トレーニングでは呼気機能強化が重要である。口すぼめ呼吸や水の入ったビンを吹く練習が正しい。3：スクイージングは呼気に合わせて、徒手的に胸郭を圧迫する。
806,リハビリテーション医学,88,第30回,問題80,10 呼吸器・循環器疾患のリハビリテーション,A. 慢性閉塞性肺疾患（COPD）,ヒュー・ジョーンズの分類で「息切れのために外出ができない」のはどれか。,1. Ⅰ度,2. Ⅱ度,3. Ⅳ度,4. Ⅴ度,4,【解説】ヒュー・ジョーンズの分類は呼吸器疾患患者の運動機能と呼吸困難からみた重症度（Ⅰ〜Ⅴ段階）評価基準である。Ⅰ度：同年齢の健常者と同様の労作ができる。歩行、階段昇降も健常者並みにできる。Ⅱ度：同年齢の健常者と同様の労作ができるが、坂、階段の昇降は健常者並みにはできない。Ⅲ度：平地でさえ健常者並みには歩けないが、自分のペースなら1マイル（1.6km）以上歩ける。Ⅳ度：休みながらでなければ50ヤード（約46m）も歩けない。Ⅴ度：会話、衣服の着脱にも息切れを自覚する。息切れのため外出できない。
807,リハビリテーション医学,89,第31回,問題80,10 呼吸器・循環器疾患のリハビリテーション,B. 拘束性肺疾患,疾患と換気障害の組合せで正しいのはどれか。,1. 気管支喘息 ── 拘束性換気障害,2. 肺線維症 ── 拘束性換気障害,3. 高位頸髄損傷 ── 閉塞性換気障害,4. 筋ジストロフィー ── 閉塞性換気障害,2,【解説】呼吸器疾患はスパイロメトリーによる％肺活量と1秒率により、閉塞性障害（1秒率が70%未満）、拘束性障害（％肺活量が80%未満）、混合性障害に分類される。肺線維症、高位頸髄損傷、筋ジストロフィーは拘束性換気障害。気管支喘息は**閉塞性換気障害**。
808,リハビリテーション医学,90,第25回,問題87,10 呼吸器・循環器疾患のリハビリテーション,C. 心疾患,心臓リハビリテーションの適応となるのはどれか。,1. うっ血性心不全（NYHA Ⅳ度）,2. 急性大動脈解離,3. 高度な大動脈弁狭窄,4. 冠動脈バイパス術後,4,【解説】心臓術後のリハビリテーションとして、心筋梗塞後の4：冠動脈バイパス術後は状態に応じたリハビリテーションプログラムに沿って行われている。1、2、3は運動負荷が禁忌であるため、心臓リハビリテーションの対象にならない。
809,リハビリテーション医学,91,第33回,問題73,10 呼吸器・循環器疾患のリハビリテーション,C. 心疾患,心臓リハビリテーションの適応となるのはどれか。,1. 不安定狭心症,2. 急性心筋炎,3. 急性大動脈解離,4. 心不全,4,【解説】内科治療により安定していない不安定狭心症、急性心筋炎、急性大動脈解離は運動負荷試験が禁忌である。心不全は心臓リハビリテーションの適応がある。ただし自覚症状及び身体所見の増悪のない安定期で、内科的にコントロールされた心不全症例である。問題7解説参照。
810,リハビリテーション医学,92,第27回,問題86,10 呼吸器・循環器疾患のリハビリテーション,C. 心疾患,心臓リハビリテーションにおける運動負荷試験の中止基準として正しいのはどれか。,1. 疲労,2. 息切れ,3. 筋肉痛,4. チアノーゼ,4,【解説】心臓リハビリテーション運動負荷試験は2：息切れ、下肢疲労も中止の目安となるが、4：チアノーゼは低酸素血症の現れで、即刻中止が必要な危険な状態である。
811,リハビリテーション医学,93,第32回,問題80,10 呼吸器・循環器疾患のリハビリテーション,C. 心疾患,心臓リハビリテーションにおける運動療法の禁忌はどれか。,1. NYHA心機能分類Ⅰ度,2. 冠状動脈バイパス術後,3. 末梢動脈閉塞性疾患,4. 不安定狭心症,4,【解説】不安定狭心症は心臓リハビリテーションにおける運動療法の禁忌である。
812,リハビリテーション医学,94,第26回,問題83,11 運動器疾患のリハビリテーション,B. 腰痛症,腰痛体操はどれか。,1. フレンケル体操,2. クラップ体操,3. マッケンジー体操,4. バージャー体操,3,【解説】3：マッケンジー体操は腰痛症に対する治療法の一つ。マッケンジー（McKenzie）により考案された、腰部の伸展を主とする体操で、腰を反る方向へ動かす運動療法である。1：フレンケル体操は運動失調に行う体操で、視覚代償を用いて正しい動きを学習する。例えば、床に足型を描き、そこを見ながら歩行する。2：クラップ体操は側脊症に対する運動療法。クラップ（Klapp）の匍匐運動は、脊椎が突出しているほうを内側にして、円を描くように四つ違い移動を行う。4：バージャー体操は末梢循環障害に対する運動療法で、下肢の挙上と下垂を繰り返して反射性充血を促し、側副血行路形成を目的とする。
813,リハビリテーション医学,95,第29回,問題80,11 運動器疾患のリハビリテーション,B. 腰痛症,骨折に注意してリハビリテーションを行う必要のある疾患はどれか。,1. 腰椎間板ヘルニア,2. 腰部脊柱管狭窄症,3. 転移性脊椎腫瘍,4. 筋筋膜性腰痛,3,【解説】転移性脊椎腫瘍では腫瘍が脊椎に転移しているため、脊椎圧迫骨折を発症しやすく注意が必要である。骨折した場合は、痛みが発症し、圧潰した椎体が脊髄神経を圧迫して麻痺が出現することがあるので注意が必要である。
814,リハビリテーション医学,96,第27回,問題87,11 運動器疾患のリハビリテーション,C. 変形性関節症,変形性膝関節症に対する運動療法で最も適切なのはどれか。,1. 階段昇降,2. 水中歩行,3. ジョギング,4. 自転車エルゴメーター,2,【解説】変形性膝関節症に対する運動療法では、膝へかかる重力を軽減する2：水中歩行が最も適切である。1：階段昇降、3：ジョギング、4：自転車エルゴメーターは、疼痛が悪化する危険性がある。
815,リハビリテーション医学,97,第30回,問題81,11 運動器疾患のリハビリテーション,C. 変形性関節症,変形性膝関節症に対するリハビリテーションで最も適切なのはどれか。,1. 下肢等尺性筋力訓練,2. 階段昇降訓練,3. 自助具の使用,4. 寒冷療法,1,【解説】変形性膝関節症のリハビリテーションには、重力をかけずに痛みを誘発しない下肢等尺性筋力訓練が適切である。階段昇降訓練では痛みや関節変性を増悪させる。
816,リハビリテーション医学,98,第28回,問題88,11 運動器疾患のリハビリテーション,D. 大腿骨頸部骨折,大腿骨頸部骨折について正しいのはどれか。,1. 交通事故による受傷が最も多い。,2. 寝たきりの原因となることが多い。,3. 安静期間をおいて手術を行うことが推奨される。,4. 術後8週以降で荷重訓練を開始することが多い。,2,【解説】高齢者の転倒による受傷が、最も多い。寝たきりの原因になることが多く、できるだけ早期に手術を行うことが推奨される。手術方法によるが、早期の荷重訓練を開始することが多く、「8週以降」は間違い。
817,リハビリテーション医学,99,第33回,問題75,11 運動器疾患のリハビリテーション,D. 大腿骨頸部骨折,大腿骨頸部骨折に対する人工骨頭置換術後のリハビリテーションで、最も適切なのはどれか。,1. 術直後から患側下肢の抵抗運動を開始する。,2. 術後疼痛緩和のために極超短波療法を行う。,3. 患側股関節の回旋運動を行う。,4. 術後早期から荷重訓練を開始する。,4,【解説】1：手術直後は患側下肢には痛みと筋力低下があり自動運動から始める。2：人工骨頭は金属なので極超短波療法（マイクロウェーブ）は内部が高温になり熱傷を起こす危険がある。3：回旋運動は脱臼する危険がある。手術を後方進入で行った場合は内旋禁止である。3：術後早期から荷重訓練は可能である。
818,リハビリテーション医学,100,第26回,問題88,11 運動器疾患のリハビリテーション,E. 関節リウマチ（RA）,ステージⅠの関節リウマチの非活動期に行うリハビリテーションで最も適切なのはどれか。,1. 関節の安静,2. 軽い自動運動,3. コッドマン体操,4. 筋力強化訓練,2,【解説】関節リウマチ（RA）のリハビリテーションには関節の拘縮を防ぐ可動域訓練と、筋萎縮を防ぐための筋力維持・増強訓練が必要である。関節可動域訓練は2：自動運動が基本で、自動介助運動に進めて、疼痛の強くない範囲で最大限に動かす。4：筋力増強訓練も自動運動を主体とし、抵抗運動は慎重に行う。RAの（スタインブロッカー分類）ステージⅠは、関節破壊のない早期RAである。関節を動かすことが大切で、1：安静は間違い。2：軽い自動運動および4：筋力強化訓練も大切である。3：コッドマン体操は、肩関節周囲炎に対する肩関節拘縮予防運動。ステージⅠの非活動期では軽い自動運動は不十分とされたのであろうが、臨床では最も大切である。（財団解答：4）
819,リハビリテーション医学,101,第29回,問題81,11 運動器疾患のリハビリテーション,E. 関節リウマチ（RA）,関節リウマチに特徴的なのはどれか。,1. 環軸関節亜脱臼,2. 下垂手,3. 反張膝,4. 内反尖足,1,【解説】関節リウマチによる関節破壊のため環軸関節が不安定になり、環椎が前方に亜脱臼することは関節リウマチに特徴的である。下垂手は橈骨神経麻痺、内反尖足は先天性内反足など、反張膝は先天性疾患などが関与する。
820,リハビリテーション医学,102,第31回,問題81,11 運動器疾患のリハビリテーション,E. 関節リウマチ（RA）,関節リウマチによる関節変形の組合せで正しいのはどれか。,1. 手関節 ── 背側脱臼,2. 膝 ───── 反張膝,3. 足部 ──── 内反足,4. 頸椎 ──── 環軸関節亜脱臼,4,【解説】第一頸椎の環椎が前方に移動し環軸関節亜脱臼を生じる。手関節は掌側脱臼が多く、手指は尺側変形、スワンネック変形、ボタンホール変形が特徴的。膝関節は外反膝、足部は外反母趾、槌趾が特徴的である。問題8参照。
821,リハビリテーション医学,103,第32回,問題81,11 運動器疾患のリハビリテーション,E. 関節リウマチ（RA）,関節リウマチによる変形で最も適切なのはどれか。,1. 反張膝,2. 翼状肩甲,3. 環軸椎亜脱臼,4. 内反尖足,3,【解説】関節リウマチで進行すると環軸椎亜脱臼を生じることが多い（問題8、9参照）。
822,リハビリテーション医学,104,第34回,問題77,11 運動器疾患のリハビリテーション,E. 関節リウマチ（RA）,関節リウマチにみられる最も特徴的な症状はどれか。,1. 内反尖足,2. 非対称性の関節腫脹,3. O脚,4. 環軸関節亜脱臼,4,【解説】関節リウマチには環軸関節亜脱臼、対称性関節腫脹は特徴的である。内反尖足は先天性反足、O脚は変形性膝関節症に特徴的である。
823,リハビリテーション医学,105,第33回,問題81,11 運動器疾患のリハビリテーション,E. 関節リウマチ（RA）,関節リウマチによる関節変形で最も適切なのはどれか。,1. MP関節の尺側偏位,2. O脚,3. 凹足,4. 翼状肩甲,1,【解説】関節リウマチの関節変形ではMP関節の尺側偏位、スワンネック変形、ボタン穴変形が有名である。他に外反母趾、槌指や、環軸椎亜脱臼が多い。O脚は変形性膝関節症に多い。図6参照。
824,リハビリテーション医学,106,第33回,問題78,12 神経疾患のリハビリテーション,A. パーキンソン病,パーキンソン病におけるホーン・ヤールの重症度分類において、「姿勢反射障害を認めるが日常生活に介助は不要な状態」はどれか。,1. ステージⅠ,2. ステージⅡ,3. ステージⅢ,4. ステージⅣ,3,【解説】パーキンソン病のホーン・ヤール重症度分類で、ステージⅠ一側性パーキンソニズム、Ⅱ両側性パーキンソニズムで、姿勢保持の障害はなくほとんど日常生活に問題ない。ステージⅢは姿勢反射障害がみられるが日常生活に介助不要。ステージⅣは高度障害を示すが歩行はどうにか可能。ステージⅤは車椅子もしくは寝たきりの生活。ヤール分類ステージⅢ度では姿勢反射障害で、明らかな歩行障害があらわれるが、何とか介助なしで日常生活を送れる状態。
